Data;Produkt;Przychód;Koszt
12.07.2026;Gruszki;10 747,00 zł;4 728,70 zł
2.01.2026;Pomarańcze;10 154,00 zł;5 584,70 zł
20.12.2026;Pomarańcze;10 972,00 zł;5 815,20 zł
10.11.2026;Pomidory;6 587,00 zł;4 808,50 zł
11.10.2026;Gruszki;10 145,00 zł;6 188,50 zł
25.11.2026;Jabłka;3 508,00 zł;1 192,70 zł
24.03.2026;Pomidory;6 998,00 zł;2 239,40 zł
8.01.2026;Gruszki;1 058,00 zł;624,20 zł
26.11.2026;Pomidory;10 918,00 zł;3 602,90 zł
26.03.2026;Pomidory;7 405,00 zł;2 813,90 zł
30.06.2026;Marchew;3 825,00 zł;2 371,50 zł
20.08.2026;Jabłka;5 224,00 zł;2 298,60 zł
14.12.2026;Pomidory;4 742,00 zł;2 181,30 zł
23.08.2026;Gruszki;11 747,00 zł;9 045,20 zł
27.04.2026;Pomarańcze;4 143,00 zł;2 361,50 zł
1.01.2026;Pomarańcze;7 425,00 zł;2 821,50 zł
21.11.2026;Pomidory;7 132,00 zł;2 424,90 zł
29.11.2026;Jabłka;4 086,00 zł;1 511,80 zł
3.02.2026;Banany;4 272,00 zł;3 374,90 zł
5.12.2026;Ziemniaki;11 544,00 zł;3 578,60 zł
26.06.2026;Marchew;4 587,00 zł;2 064,20 zł
16.03.2026;Banany;7 587,00 zł;4 172,90 zł
1.07.2026;Pomidory;10 601,00 zł;8 268,80 zł
19.04.2026;Pomidory;714,00 zł;449,80 zł
23.02.2026;Banany;8 485,00 zł;3 309,20 zł
2.07.2026;Gruszki;1 275,00 zł;803,30 zł
17.10.2026;Marchew;11 367,00 zł;7 274,90 zł
7.05.2026;Pomidory;1 288,00 zł;682,60 zł
15.04.2026;Pomidory;4 184,00 zł;2 552,20 zł
2.05.2026;Jabłka;2 598,00 zł;961,30 zł
19.04.2026;Marchew;2 965,00 zł;1 393,60 zł
12.06.2026;Jabłka;3 439,00 zł;1 203,70 zł
6.07.2026;Marchew;8 796,00 zł;4 222,10 zł
25.09.2026;Ziemniaki;4 025,00 zł;1 811,30 zł
1.05.2026;Gruszki;8 336,00 zł;3 251,00 zł
13.07.2026;Jabłka;761,00 zł;266,40 zł
17.09.2026;Ziemniaki;9 349,00 zł;5 048,50 zł
5.12.2026;Pomarańcze;10 253,00 zł;4 716,40 zł
27.06.2026;Pomidory;4 661,00 zł;2 283,90 zł
2.09.2026;Banany;3 472,00 zł;1 979,00 zł
3.09.2026;Ziemniaki;10 563,00 zł;7 077,20 zł
14.12.2026;Marchew;5 146,00 zł;2 418,60 zł
4.04.2026;Pomidory;1 562,00 zł;749,80 zł
21.05.2026;Ziemniaki;5 875,00 zł;2 467,50 zł
10.09.2026;Pomarańcze;6 065,00 zł;3 275,10 zł
18.02.2026;Ziemniaki;2 607,00 zł;886,40 zł
6.10.2026;Gruszki;7 427,00 zł;4 753,30 zł
11.09.2026;Banany;6 840,00 zł;4 924,80 zł
22.08.2026;Banany;4 239,00 zł;1 907,60 zł
8.11.2026;Jabłka;3 848,00 zł;2 424,20 zł
19.06.2026;Pomarańcze;6 004,00 zł;3 422,30 zł
14.08.2026;Ziemniaki;2 455,00 zł;1 374,80 zł
24.08.2026;Pomidory;3 854,00 zł;2 428,00 zł
25.03.2026;Marchew;8 278,00 zł;3 642,30 zł
24.09.2026;Jabłka;9 286,00 zł;3 157,20 zł
9.12.2026;Banany;8 307,00 zł;5 731,80 zł
21.07.2026;Pomidory;8 698,00 zł;6 697,50 zł
7.03.2026;Pomarańcze;6 424,00 zł;2 184,20 zł
29.10.2026;Pomarańcze;1 117,00 zł;580,80 zł
19.02.2026;Pomarańcze;3 135,00 zł;1 254,00 zł
19.03.2026;Jabłka;8 504,00 zł;4 932,30 zł
11.08.2026;Ziemniaki;3 850,00 zł;2 964,50 zł
3.02.2026;Marchew;9 661,00 zł;7 728,80 zł
20.02.2026;Jabłka;4 518,00 zł;2 846,30 zł
15.10.2026;Banany;5 468,00 zł;3 937,00 zł
29.04.2026;Banany;4 384,00 zł;2 104,30 zł
6.02.2026;Pomidory;3 259,00 zł;2 607,20 zł
28.12.2026;Pomarańcze;8 621,00 zł;5 776,10 zł
10.09.2026;Marchew;2 658,00 zł;1 993,50 zł
19.09.2026;Pomidory;11 340,00 zł;4 989,60 zł
23.03.2026;Ziemniaki;9 847,00 zł;7 483,70 zł
2.08.2026;Banany;4 557,00 zł;2 005,10 zł
6.08.2026;Marchew;654,00 zł;222,40 zł
14.07.2026;Gruszki;8 881,00 zł;3 996,50 zł
19.10.2026;Gruszki;4 498,00 zł;1 574,30 zł
24.05.2026;Jabłka;8 444,00 zł;3 377,60 zł
22.03.2026;Ziemniaki;8 667,00 zł;4 333,50 zł
13.10.2026;Marchew;4 738,00 zł;1 847,80 zł
20.06.2026;Pomidory;4 758,00 zł;1 665,30 zł
26.09.2026;Banany;9 286,00 zł;3 064,40 zł
4.06.2026;Banany;7 717,00 zł;6 019,30 zł
23.02.2026;Banany;599,00 zł;317,50 zł
31.01.2026;Pomarańcze;4 034,00 zł;1 815,30 zł
5.06.2026;Banany;5 439,00 zł;3 807,30 zł
8.08.2026;Pomidory;8 766,00 zł;4 558,30 zł
14.11.2026;Pomidory;2 165,00 zł;1 407,30 zł
28.10.2026;Jabłka;9 879,00 zł;6 717,70 zł
19.11.2026;Banany;9 790,00 zł;5 090,80 zł
24.09.2026;Gruszki;7 851,00 zł;5 888,30 zł
29.08.2026;Pomidory;6 450,00 zł;5 031,00 zł
10.06.2026;Gruszki;7 274,00 zł;4 582,60 zł
16.02.2026;Ziemniaki;4 354,00 zł;1 741,60 zł
24.04.2026;Pomarańcze;11 074,00 zł;4 651,10 zł
29.11.2026;Pomidory;6 731,00 zł;2 490,50 zł
12.11.2026;Banany;7 077,00 zł;4 883,10 zł
31.03.2026;Gruszki;8 283,00 zł;5 798,10 zł
14.05.2026;Pomarańcze;11 893,00 zł;7 254,70 zł
28.09.2026;Banany;6 792,00 zł;4 482,70 zł
26.10.2026;Banany;1 510,00 zł;1 208,00 zł
2.07.2026;Pomarańcze;7 305,00 zł;5 259,60 zł
20.09.2026;Ziemniaki;5 501,00 zł;4 125,80 zł
13.11.2026;Marchew;4 822,00 zł;2 652,10 zł
13.06.2026;Pomidory;7 886,00 zł;6 308,80 zł
2.03.2026;Gruszki;912,00 zł;611,00 zł
19.09.2026;Jabłka;4 898,00 zł;2 449,00 zł
25.12.2026;Marchew;10 963,00 zł;6 468,20 zł
12.09.2026;Pomidory;3 163,00 zł;1 043,80 zł
11.05.2026;Banany;9 834,00 zł;7 277,20 zł
5.11.2026;Jabłka;640,00 zł;192,00 zł
17.03.2026;Marchew;2 743,00 zł;1 371,50 zł
9.09.2026;Jabłka;818,00 zł;564,40 zł
7.07.2026;Pomarańcze;7 870,00 zł;6 217,30 zł
25.04.2026;Marchew;5 105,00 zł;3 930,90 zł
5.02.2026;Pomarańcze;3 948,00 zł;3 079,40 zł
19.06.2026;Ziemniaki;2 280,00 zł;1 732,80 zł
21.06.2026;Banany;4 740,00 zł;2 701,80 zł
6.11.2026;Gruszki;10 151,00 zł;4 568,00 zł
8.04.2026;Jabłka;4 469,00 zł;3 128,30 zł
20.12.2026;Gruszki;9 720,00 zł;4 860,00 zł
6.02.2026;Ziemniaki;545,00 zł;272,50 zł
17.06.2026;Ziemniaki;2 266,00 zł;1 518,20 zł
28.08.2026;Jabłka;5 703,00 zł;3 079,60 zł
4.08.2026;Jabłka;3 427,00 zł;2 638,80 zł
6.06.2026;Ziemniaki;5 782,00 zł;2 370,60 zł
17.03.2026;Gruszki;4 062,00 zł;2 924,60 zł
4.10.2026;Marchew;2 758,00 zł;1 516,90 zł
27.06.2026;Ziemniaki;1 310,00 zł;694,30 zł
15.10.2026;Marchew;3 015,00 zł;1 628,10 zł
7.07.2026;Ziemniaki;4 779,00 zł;2 293,90 zł
1.06.2026;Gruszki;11 676,00 zł;7 005,60 zł
11.12.2026;Gruszki;11 805,00 zł;4 958,10 zł
1.01.2026;Pomarańcze;2 971,00 zł;1 931,20 zł
27.01.2026;Banany;3 541,00 zł;1 664,30 zł
4.10.2026;Banany;5 494,00 zł;2 362,40 zł
19.11.2026;Gruszki;11 747,00 zł;6 225,90 zł
19.01.2026;Pomidory;10 220,00 zł;6 336,40 zł
6.05.2026;Banany;10 902,00 zł;8 394,50 zł
4.04.2026;Marchew;9 139,00 zł;3 381,40 zł
10.08.2026;Banany;7 201,00 zł;5 112,70 zł
3.01.2026;Gruszki;11 661,00 zł;5 597,30 zł
10.02.2026;Banany;5 302,00 zł;4 241,60 zł
7.08.2026;Pomarańcze;7 663,00 zł;5 134,20 zł
22.08.2026;Gruszki;1 774,00 zł;1 011,20 zł
21.11.2026;Banany;4 095,00 zł;2 416,10 zł
17.12.2026;Banany;4 749,00 zł;2 232,00 zł
16.12.2026;Pomidory;2 438,00 zł;1 170,20 zł
22.01.2026;Jabłka;3 787,00 zł;1 817,80 zł
30.07.2026;Pomidory;1 152,00 zł;529,90 zł
30.08.2026;Jabłka;6 482,00 zł;2 009,40 zł
17.08.2026;Marchew;9 864,00 zł;6 313,00 zł
6.04.2026;Gruszki;7 656,00 zł;5 359,20 zł
13.03.2026;Gruszki;5 939,00 zł;4 394,90 zł
27.09.2026;Jabłka;10 064,00 zł;5 837,10 zł
14.12.2026;Ziemniaki;5 312,00 zł;3 505,90 zł
29.06.2026;Gruszki;8 656,00 zł;3 981,80 zł
26.05.2026;Pomarańcze;10 712,00 zł;5 356,00 zł
28.03.2026;Pomidory;1 412,00 zł;748,40 zł
23.07.2026;Pomarańcze;11 060,00 zł;6 967,80 zł
30.09.2026;Ziemniaki;5 580,00 zł;2 678,40 zł
28.06.2026;Jabłka;10 621,00 zł;4 567,00 zł
26.01.2026;Jabłka;5 289,00 zł;2 856,10 zł
10.03.2026;Pomidory;10 501,00 zł;7 770,70 zł
2.08.2026;Jabłka;6 339,00 zł;3 423,10 zł
24.03.2026;Jabłka;4 307,00 zł;1 679,70 zł
28.11.2026;Jabłka;11 197,00 zł;5 934,40 zł
26.09.2026;Gruszki;4 599,00 zł;1 379,70 zł
20.09.2026;Gruszki;1 019,00 zł;672,50 zł
14.02.2026;Marchew;9 384,00 zł;2 909,00 zł
22.10.2026;Gruszki;10 532,00 zł;6 108,60 zł
4.10.2026;Jabłka;4 007,00 zł;1 362,40 zł
10.07.2026;Marchew;11 144,00 zł;7 912,20 zł
18.10.2026;Pomarańcze;2 977,00 zł;2 054,10 zł
22.11.2026;Banany;1 394,00 zł;487,90 zł
8.01.2026;Pomarańcze;1 179,00 zł;542,30 zł
13.06.2026;Jabłka;688,00 zł;261,40 zł
7.04.2026;Banany;11 282,00 zł;5 189,70 zł
17.08.2026;Banany;1 914,00 zł;650,80 zł
29.04.2026;Banany;10 201,00 zł;3 162,30 zł
30.07.2026;Pomarańcze;6 686,00 zł;4 613,30 zł
21.01.2026;Marchew;7 506,00 zł;3 227,60 zł
31.08.2026;Gruszki;10 171,00 zł;4 373,50 zł
29.01.2026;Pomarańcze;570,00 zł;421,80 zł
4.01.2026;Banany;7 582,00 zł;4 700,80 zł
29.04.2026;Pomidory;732,00 zł;549,00 zł
13.05.2026;Pomarańcze;1 770,00 zł;831,90 zł
15.08.2026;Marchew;5 685,00 zł;3 240,50 zł
9.02.2026;Pomarańcze;7 833,00 zł;3 759,80 zł
8.08.2026;Marchew;10 935,00 zł;7 545,20 zł
21.05.2026;Ziemniaki;5 020,00 zł;3 614,40 zł
16.12.2026;Jabłka;4 032,00 zł;1 209,60 zł
2.09.2026;Gruszki;1 621,00 zł;486,30 zł
12.08.2026;Ziemniaki;1 339,00 zł;1 031,00 zł
23.08.2026;Ziemniaki;11 147,00 zł;5 127,60 zł
16.05.2026;Banany;6 450,00 zł;2 515,50 zł
9.09.2026;Gruszki;3 801,00 zł;2 850,80 zł
31.05.2026;Gruszki;5 775,00 zł;4 389,00 zł
10.10.2026;Ziemniaki;2 670,00 zł;1 815,60 zł
11.07.2026;Jabłka;6 544,00 zł;5 038,90 zł
18.01.2026;Pomidory;3 656,00 zł;2 157,00 zł
18.10.2026;Pomarańcze;8 431,00 zł;5 901,70 zł
10.03.2026;Marchew;9 487,00 zł;6 356,30 zł
22.10.2026;Ziemniaki;5 028,00 zł;3 268,20 zł
15.04.2026;Marchew;11 793,00 zł;4 717,20 zł
2.01.2026;Pomarańcze;4 896,00 zł;3 231,40 zł
18.03.2026;Gruszki;11 316,00 zł;7 242,20 zł
5.11.2026;Jabłka;5 079,00 zł;1 523,70 zł
18.11.2026;Pomarańcze;7 556,00 zł;5 969,20 zł
22.09.2026;Marchew;9 684,00 zł;2 905,20 zł
22.04.2026;Gruszki;6 521,00 zł;3 195,30 zł
8.12.2026;Ziemniaki;7 027,00 zł;2 178,40 zł
13.12.2026;Banany;10 442,00 zł;5 743,10 zł
17.01.2026;Banany;5 553,00 zł;4 053,70 zł
5.09.2026;Ziemniaki;9 898,00 zł;4 553,10 zł
24.12.2026;Pomidory;10 386,00 zł;3 323,50 zł
3.03.2026;Ziemniaki;7 654,00 zł;4 592,40 zł
30.09.2026;Pomidory;699,00 zł;447,40 zł
11.01.2026;Pomidory;11 059,00 zł;7 077,80 zł
23.01.2026;Gruszki;5 480,00 zł;3 068,80 zł
11.09.2026;Jabłka;7 805,00 zł;2 575,70 zł
16.09.2026;Gruszki;2 641,00 zł;2 033,60 zł
20.07.2026;Pomarańcze;1 260,00 zł;403,20 zł
12.11.2026;Marchew;10 778,00 zł;8 514,60 zł
9.10.2026;Pomarańcze;10 561,00 zł;6 231,00 zł
30.09.2026;Gruszki;6 117,00 zł;3 792,50 zł
30.04.2026;Jabłka;7 561,00 zł;3 780,50 zł
7.09.2026;Gruszki;9 180,00 zł;5 875,20 zł
23.01.2026;Banany;9 301,00 zł;4 929,50 zł
4.02.2026;Banany;2 363,00 zł;1 583,20 zł
15.08.2026;Jabłka;3 587,00 zł;1 112,00 zł
20.03.2026;Jabłka;9 750,00 zł;3 802,50 zł
21.06.2026;Banany;6 226,00 zł;4 794,00 zł
30.08.2026;Pomidory;1 910,00 zł;935,90 zł
22.05.2026;Gruszki;1 724,00 zł;793,00 zł
12.11.2026;Marchew;1 941,00 zł;1 067,60 zł
2.03.2026;Pomarańcze;2 553,00 zł;1 276,50 zł
7.09.2026;Jabłka;8 112,00 zł;3 650,40 zł
3.10.2026;Marchew;1 823,00 zł;1 002,70 zł
13.01.2026;Pomidory;9 611,00 zł;7 496,60 zł
4.01.2026;Ziemniaki;9 367,00 zł;4 496,20 zł
23.02.2026;Gruszki;5 399,00 zł;3 617,30 zł
24.03.2026;Jabłka;6 819,00 zł;4 568,70 zł
24.08.2026;Pomarańcze;9 005,00 zł;6 753,80 zł
28.12.2026;Pomidory;1 012,00 zł;526,20 zł
12.02.2026;Pomarańcze;10 384,00 zł;4 465,10 zł
21.09.2026;Banany;6 346,00 zł;2 284,60 zł
21.07.2026;Pomidory;6 939,00 zł;3 261,30 zł
20.05.2026;Marchew;3 213,00 zł;1 959,90 zł
3.09.2026;Banany;7 172,00 zł;4 590,10 zł
1.09.2026;Jabłka;950,00 zł;475,00 zł
11.04.2026;Gruszki;6 254,00 zł;4 440,30 zł
22.04.2026;Pomidory;10 543,00 zł;5 904,10 zł
28.05.2026;Pomarańcze;1 783,00 zł;1 301,60 zł
2.08.2026;Pomarańcze;9 227,00 zł;2 768,10 zł
22.01.2026;Ziemniaki;4 192,00 zł;1 844,50 zł
23.01.2026;Marchew;10 336,00 zł;7 441,90 zł
20.05.2026;Banany;10 218,00 zł;7 254,80 zł
31.07.2026;Pomarańcze;7 944,00 zł;5 004,70 zł
30.10.2026;Ziemniaki;6 182,00 zł;4 327,40 zł
23.08.2026;Pomidory;7 192,00 zł;5 753,60 zł
20.03.2026;Jabłka;10 076,00 zł;6 448,60 zł
27.05.2026;Marchew;9 568,00 zł;4 592,60 zł
29.11.2026;Ziemniaki;6 752,00 zł;2 835,80 zł
20.12.2026;Jabłka;5 229,00 zł;4 130,90 zł
29.07.2026;Pomidory;10 600,00 zł;6 572,00 zł
29.08.2026;Jabłka;4 233,00 zł;3 090,10 zł
22.09.2026;Pomarańcze;3 431,00 zł;2 024,30 zł
8.04.2026;Banany;9 177,00 zł;6 423,90 zł
10.07.2026;Jabłka;9 918,00 zł;7 141,00 zł
10.06.2026;Pomarańcze;9 912,00 zł;5 352,50 zł
3.11.2026;Gruszki;7 472,00 zł;5 006,20 zł
24.01.2026;Pomidory;11 151,00 zł;7 694,20 zł
16.07.2026;Pomarańcze;1 800,00 zł;756,00 zł
21.12.2026;Pomarańcze;3 886,00 zł;1 981,90 zł
17.12.2026;Pomidory;5 267,00 zł;3 370,90 zł
12.10.2026;Pomarańcze;2 659,00 zł;1 914,50 zł
1.09.2026;Pomidory;1 370,00 zł;1 027,50 zł
19.11.2026;Jabłka;782,00 zł;445,70 zł
21.08.2026;Ziemniaki;7 780,00 zł;6 146,20 zł
26.05.2026;Banany;4 296,00 zł;2 019,10 zł
18.05.2026;Banany;10 536,00 zł;3 371,50 zł
10.11.2026;Ziemniaki;7 010,00 zł;4 065,80 zł
14.12.2026;Jabłka;4 608,00 zł;3 548,20 zł
4.07.2026;Jabłka;10 850,00 zł;7 812,00 zł
23.01.2026;Pomidory;8 138,00 zł;4 394,50 zł
18.08.2026;Ziemniaki;5 772,00 zł;3 290,00 zł
8.07.2026;Jabłka;2 282,00 zł;1 597,40 zł
1.05.2026;Ziemniaki;8 771,00 zł;5 087,20 zł
2.06.2026;Marchew;9 368,00 zł;5 714,50 zł
8.07.2026;Banany;6 955,00 zł;4 659,90 zł
10.01.2026;Gruszki;9 431,00 zł;7 167,60 zł
17.01.2026;Pomidory;797,00 zł;358,70 zł
5.12.2026;Pomidory;1 041,00 zł;728,70 zł
21.07.2026;Pomidory;3 249,00 zł;1 007,20 zł
25.04.2026;Jabłka;1 515,00 zł;712,10 zł
6.07.2026;Banany;11 853,00 zł;8 652,70 zł
25.09.2026;Pomidory;2 118,00 zł;847,20 zł
20.03.2026;Pomidory;4 363,00 zł;2 137,90 zł
1.12.2026;Pomidory;1 679,00 zł;822,70 zł
18.02.2026;Pomarańcze;11 248,00 zł;7 423,70 zł
9.08.2026;Pomarańcze;10 672,00 zł;3 201,60 zł
19.07.2026;Ziemniaki;1 907,00 zł;991,60 zł
18.11.2026;Ziemniaki;5 031,00 zł;2 364,60 zł
24.01.2026;Jabłka;1 544,00 zł;1 158,00 zł
21.11.2026;Pomidory;7 343,00 zł;5 727,50 zł
7.04.2026;Gruszki;8 936,00 zł;6 344,60 zł
15.02.2026;Ziemniaki;7 572,00 zł;3 407,40 zł
31.12.2026;Marchew;7 983,00 zł;5 588,10 zł
21.12.2026;Ziemniaki;8 670,00 zł;3 468,00 zł
11.07.2026;Ziemniaki;3 636,00 zł;1 381,70 zł
8.01.2026;Ziemniaki;10 910,00 zł;7 091,50 zł
5.07.2026;Pomidory;3 492,00 zł;2 444,40 zł
14.05.2026;Pomarańcze;5 631,00 zł;2 590,30 zł
26.01.2026;Marchew;7 861,00 zł;4 638,00 zł
10.05.2026;Jabłka;2 398,00 zł;1 846,50 zł
21.02.2026;Banany;2 255,00 zł;676,50 zł
20.09.2026;Gruszki;9 110,00 zł;3 735,10 zł
23.07.2026;Pomidory;11 889,00 zł;7 727,90 zł
10.05.2026;Banany;1 483,00 zł;993,60 zł
5.08.2026;Pomarańcze;6 673,00 zł;2 001,90 zł
24.09.2026;Banany;11 040,00 zł;8 059,20 zł
15.09.2026;Jabłka;7 829,00 zł;2 896,70 zł
20.08.2026;Marchew;836,00 zł;635,40 zł
8.05.2026;Ziemniaki;2 828,00 zł;1 329,20 zł
9.06.2026;Banany;5 319,00 zł;3 085,00 zł
18.09.2026;Jabłka;2 282,00 zł;1 825,60 zł
17.01.2026;Ziemniaki;6 254,00 zł;3 001,90 zł
3.06.2026;Pomidory;6 108,00 zł;4 703,20 zł
4.09.2026;Jabłka;3 179,00 zł;2 352,50 zł
4.09.2026;Jabłka;8 037,00 zł;2 571,80 zł
29.05.2026;Banany;8 765,00 zł;6 573,80 zł
3.05.2026;Gruszki;7 090,00 zł;4 183,10 zł
12.01.2026;Gruszki;5 476,00 zł;3 833,20 zł
26.12.2026;Marchew;3 011,00 zł;1 716,30 zł
13.10.2026;Ziemniaki;3 145,00 zł;2 012,80 zł
13.04.2026;Banany;10 287,00 zł;5 246,40 zł
1.12.2026;Jabłka;7 234,00 zł;3 472,30 zł
6.04.2026;Ziemniaki;893,00 zł;678,70 zł
18.02.2026;Jabłka;7 674,00 zł;2 992,90 zł
9.08.2026;Ziemniaki;4 126,00 zł;1 320,30 zł
13.06.2026;Ziemniaki;8 356,00 zł;5 515,00 zł
15.01.2026;Gruszki;5 055,00 zł;2 426,40 zł
9.04.2026;Gruszki;11 850,00 zł;4 503,00 zł
16.09.2026;Ziemniaki;11 519,00 zł;3 455,70 zł
25.12.2026;Pomidory;2 016,00 zł;1 028,20 zł
27.01.2026;Gruszki;6 646,00 zł;2 525,50 zł
19.12.2026;Pomarańcze;8 618,00 zł;3 791,90 zł
4.01.2026;Pomidory;2 661,00 zł;1 623,20 zł
28.06.2026;Gruszki;4 130,00 zł;1 404,20 zł
3.12.2026;Ziemniaki;3 386,00 zł;1 354,40 zł
19.02.2026;Jabłka;6 606,00 zł;2 246,00 zł
23.08.2026;Banany;3 240,00 zł;2 138,40 zł
11.12.2026;Jabłka;11 004,00 zł;5 171,90 zł
11.03.2026;Gruszki;8 429,00 zł;6 153,20 zł
27.10.2026;Pomarańcze;8 982,00 zł;4 670,60 zł
27.03.2026;Pomidory;9 284,00 zł;4 085,00 zł
16.06.2026;Pomarańcze;7 352,00 zł;4 264,20 zł
27.03.2026;Gruszki;702,00 zł;484,40 zł
18.09.2026;Ziemniaki;4 852,00 zł;2 620,10 zł
13.07.2026;Pomarańcze;6 814,00 zł;4 565,40 zł
14.07.2026;Banany;3 110,00 zł;1 803,80 zł
14.03.2026;Pomidory;3 056,00 zł;1 100,20 zł
6.07.2026;Pomarańcze;836,00 zł;418,00 zł
23.05.2026;Pomarańcze;6 331,00 zł;3 292,10 zł
21.11.2026;Banany;5 695,00 zł;2 619,70 zł
10.08.2026;Marchew;1 238,00 zł;680,90 zł
11.11.2026;Marchew;6 036,00 zł;1 931,50 zł
5.07.2026;Marchew;1 339,00 zł;843,60 zł
29.06.2026;Ziemniaki;5 269,00 zł;3 108,70 zł
2.06.2026;Gruszki;7 302,00 zł;5 549,50 zł
9.11.2026;Pomarańcze;1 850,00 zł;1 184,00 zł
31.05.2026;Pomarańcze;3 663,00 zł;2 747,30 zł
16.10.2026;Ziemniaki;3 980,00 zł;2 507,40 zł
5.09.2026;Banany;6 859,00 zł;4 526,90 zł
6.11.2026;Jabłka;1 982,00 zł;713,50 zł
12.05.2026;Marchew;2 628,00 zł;1 603,10 zł
12.10.2026;Gruszki;9 940,00 zł;6 162,80 zł
5.11.2026;Jabłka;7 378,00 zł;5 459,70 zł
14.05.2026;Marchew;914,00 zł;530,10 zł
25.08.2026;Pomarańcze;2 254,00 zł;991,80 zł
28.02.2026;Marchew;2 392,00 zł;1 219,90 zł
21.11.2026;Jabłka;501,00 zł;395,80 zł
22.10.2026;Pomarańcze;8 125,00 zł;6 175,00 zł
7.03.2026;Ziemniaki;9 831,00 zł;4 915,50 zł
1.05.2026;Banany;1 253,00 zł;538,80 zł
5.11.2026;Gruszki;7 061,00 zł;5 083,90 zł
25.08.2026;Ziemniaki;5 283,00 zł;2 060,40 zł
10.02.2026;Jabłka;7 131,00 zł;3 422,90 zł
7.12.2026;Marchew;11 343,00 zł;5 104,40 zł
23.08.2026;Pomidory;5 403,00 zł;4 322,40 zł
6.11.2026;Banany;10 927,00 zł;7 430,40 zł
28.07.2026;Pomidory;11 479,00 zł;8 494,50 zł
8.05.2026;Gruszki;7 751,00 zł;6 123,30 zł
15.08.2026;Pomidory;1 712,00 zł;547,80 zł
21.12.2026;Ziemniaki;5 363,00 zł;3 754,10 zł
30.10.2026;Ziemniaki;11 781,00 zł;5 772,70 zł
29.11.2026;Pomarańcze;4 779,00 zł;2 915,20 zł
5.02.2026;Banany;2 383,00 zł;1 620,40 zł
3.05.2026;Jabłka;2 237,00 zł;1 655,40 zł
27.01.2026;Jabłka;4 681,00 zł;3 698,00 zł
17.08.2026;Gruszki;5 570,00 zł;2 952,10 zł
9.09.2026;Pomidory;1 166,00 zł;606,30 zł
8.08.2026;Gruszki;7 266,00 zł;2 179,80 zł
29.08.2026;Marchew;3 392,00 zł;2 204,80 zł
27.11.2026;Pomarańcze;5 243,00 zł;2 778,80 zł
22.02.2026;Jabłka;4 334,00 zł;2 643,70 zł
11.08.2026;Marchew;10 120,00 zł;3 845,60 zł
7.07.2026;Gruszki;5 380,00 zł;1 936,80 zł
16.11.2026;Jabłka;8 399,00 zł;4 451,50 zł
24.07.2026;Banany;9 014,00 zł;6 129,50 zł
5.09.2026;Jabłka;11 156,00 zł;5 020,20 zł
18.07.2026;Jabłka;5 470,00 zł;2 625,60 zł
26.05.2026;Ziemniaki;3 043,00 zł;1 004,20 zł
11.08.2026;Pomarańcze;3 712,00 zł;2 932,50 zł
12.01.2026;Pomarańcze;1 221,00 zł;928,00 zł
18.12.2026;Jabłka;4 941,00 zł;1 581,10 zł
23.02.2026;Ziemniaki;3 307,00 zł;2 414,10 zł
12.12.2026;Pomarańcze;2 191,00 zł;1 730,90 zł
23.05.2026;Ziemniaki;2 148,00 zł;923,60 zł
20.06.2026;Ziemniaki;3 608,00 zł;1 659,70 zł
24.06.2026;Jabłka;10 619,00 zł;5 097,10 zł
9.06.2026;Jabłka;9 865,00 zł;3 946,00 zł
30.04.2026;Marchew;9 761,00 zł;3 904,40 zł
17.12.2026;Pomidory;5 868,00 zł;2 347,20 zł
19.02.2026;Gruszki;9 959,00 zł;7 170,50 zł
15.03.2026;Jabłka;8 911,00 zł;6 594,10 zł
4.04.2026;Gruszki;2 937,00 zł;1 850,30 zł
20.02.2026;Banany;7 597,00 zł;3 570,60 zł
25.06.2026;Gruszki;4 241,00 zł;2 417,40 zł
14.11.2026;Marchew;876,00 zł;499,30 zł
2.08.2026;Jabłka;1 548,00 zł;572,80 zł
1.02.2026;Pomidory;11 399,00 zł;5 927,50 zł
30.08.2026;Pomidory;6 191,00 zł;2 228,80 zł
10.12.2026;Ziemniaki;7 149,00 zł;4 646,90 zł
20.08.2026;Pomidory;5 905,00 zł;3 365,90 zł
13.01.2026;Gruszki;1 845,00 zł;1 328,40 zł
24.12.2026;Banany;11 783,00 zł;4 831,00 zł
15.12.2026;Ziemniaki;10 013,00 zł;3 504,60 zł
24.11.2026;Ziemniaki;2 564,00 zł;1 282,00 zł
17.03.2026;Ziemniaki;5 939,00 zł;2 316,20 zł
7.07.2026;Ziemniaki;942,00 zł;555,80 zł
26.10.2026;Pomidory;4 306,00 zł;1 722,40 zł
2.03.2026;Gruszki;4 548,00 zł;3 183,60 zł
23.12.2026;Banany;10 034,00 zł;6 722,80 zł
28.11.2026;Banany;9 539,00 zł;3 338,70 zł
27.11.2026;Gruszki;9 170,00 zł;5 043,50 zł
6.12.2026;Pomarańcze;7 259,00 zł;4 210,20 zł
19.10.2026;Marchew;1 669,00 zł;617,50 zł
21.02.2026;Pomarańcze;6 062,00 zł;2 000,50 zł
20.02.2026;Pomidory;1 461,00 zł;964,30 zł
24.10.2026;Pomarańcze;10 017,00 zł;8 013,60 zł
17.12.2026;Jabłka;4 401,00 zł;3 344,80 zł
12.04.2026;Pomarańcze;4 122,00 zł;1 813,70 zł
5.08.2026;Banany;4 156,00 zł;1 496,20 zł
