Data;Produkt;Przychód;Koszt
9.02.2026;Marchew;4 859,00 zł;3 692,80 zł
4.11.2026;Gruszki;5 888,00 zł;3 591,70 zł
4.07.2026;Ziemniaki;7 825,00 zł;5 086,30 zł
7.01.2026;Gruszki;9 588,00 zł;3 835,20 zł
25.06.2026;Jabłka;9 226,00 zł;3 413,60 zł
3.06.2026;Jabłka;4 944,00 zł;2 027,00 zł
14.11.2026;Pomarańcze;4 486,00 zł;3 364,50 zł
18.09.2026;Jabłka;3 624,00 zł;2 355,60 zł
3.04.2026;Ziemniaki;3 888,00 zł;2 021,80 zł
8.06.2026;Pomidory;8 453,00 zł;4 564,60 zł
26.05.2026;Jabłka;9 874,00 zł;4 937,00 zł
20.09.2026;Gruszki;5 552,00 zł;3 442,20 zł
11.08.2026;Gruszki;5 669,00 zł;3 798,20 zł
2.08.2026;Jabłka;8 059,00 zł;5 560,70 zł
17.08.2026;Banany;1 318,00 zł;645,80 zł
30.06.2026;Ziemniaki;2 331,00 zł;1 072,30 zł
31.10.2026;Gruszki;7 476,00 zł;3 214,70 zł
29.04.2026;Banany;9 453,00 zł;6 239,00 zł
26.03.2026;Pomarańcze;5 665,00 zł;4 135,50 zł
27.02.2026;Ziemniaki;10 779,00 zł;3 557,10 zł
18.11.2026;Gruszki;4 438,00 zł;1 686,40 zł
3.11.2026;Ziemniaki;1 131,00 zł;373,20 zł
14.08.2026;Jabłka;4 011,00 zł;1 724,70 zł
27.10.2026;Banany;1 889,00 zł;1 265,60 zł
29.04.2026;Pomarańcze;1 072,00 zł;739,70 zł
16.09.2026;Pomarańcze;7 487,00 zł;4 866,60 zł
19.07.2026;Pomarańcze;10 229,00 zł;6 546,60 zł
6.03.2026;Pomarańcze;4 234,00 zł;2 709,80 zł
12.11.2026;Jabłka;4 407,00 zł;2 379,80 zł
23.05.2026;Ziemniaki;1 446,00 zł;1 127,90 zł
19.10.2026;Pomidory;3 646,00 zł;1 494,90 zł
7.01.2026;Banany;9 014,00 zł;4 056,30 zł
17.01.2026;Jabłka;9 536,00 zł;5 626,20 zł
17.12.2026;Pomidory;9 933,00 zł;6 754,40 zł
20.12.2026;Gruszki;7 837,00 zł;3 526,70 zł
17.07.2026;Pomidory;6 660,00 zł;4 928,40 zł
21.01.2026;Jabłka;10 843,00 zł;4 120,30 zł
15.03.2026;Gruszki;10 654,00 zł;4 900,80 zł
15.08.2026;Marchew;4 674,00 zł;2 103,30 zł
22.10.2026;Pomarańcze;3 769,00 zł;1 507,60 zł
7.11.2026;Marchew;2 177,00 zł;1 371,50 zł
22.10.2026;Banany;10 723,00 zł;7 506,10 zł
19.06.2026;Ziemniaki;8 351,00 zł;3 006,40 zł
18.06.2026;Marchew;3 669,00 zł;1 834,50 zł
24.06.2026;Ziemniaki;7 971,00 zł;6 297,10 zł
30.06.2026;Pomidory;8 279,00 zł;3 973,90 zł
27.03.2026;Gruszki;5 978,00 zł;3 347,70 zł
5.06.2026;Banany;1 034,00 zł;610,10 zł
19.08.2026;Banany;2 866,00 zł;2 006,20 zł
27.08.2026;Jabłka;5 966,00 zł;2 744,40 zł
8.09.2026;Jabłka;7 159,00 zł;4 080,60 zł
31.08.2026;Pomarańcze;7 117,00 zł;3 416,20 zł
31.07.2026;Marchew;4 156,00 zł;2 493,60 zł
17.06.2026;Marchew;771,00 zł;277,60 zł
13.12.2026;Ziemniaki;9 813,00 zł;4 121,50 zł
8.10.2026;Marchew;2 857,00 zł;885,70 zł
6.08.2026;Gruszki;11 265,00 zł;6 533,70 zł
13.09.2026;Banany;3 234,00 zł;2 554,90 zł
18.03.2026;Gruszki;2 744,00 zł;1 015,30 zł
7.11.2026;Gruszki;9 642,00 zł;5 881,60 zł
17.09.2026;Pomidory;1 025,00 zł;420,30 zł
20.09.2026;Jabłka;4 592,00 zł;2 709,30 zł
31.03.2026;Pomarańcze;10 486,00 zł;3 460,40 zł
22.06.2026;Marchew;8 107,00 zł;3 161,70 zł
21.06.2026;Pomidory;7 069,00 zł;4 736,20 zł
11.12.2026;Banany;10 503,00 zł;6 616,90 zł
21.03.2026;Jabłka;5 251,00 zł;4 148,30 zł
3.04.2026;Ziemniaki;7 783,00 zł;5 214,60 zł
21.05.2026;Banany;10 141,00 zł;3 245,10 zł
12.04.2026;Ziemniaki;1 962,00 zł;1 294,90 zł
27.08.2026;Jabłka;4 930,00 zł;1 676,20 zł
11.06.2026;Ziemniaki;11 130,00 zł;6 566,70 zł
1.05.2026;Pomarańcze;9 546,00 zł;6 109,40 zł
2.09.2026;Gruszki;7 405,00 zł;4 665,20 zł
6.07.2026;Pomarańcze;10 948,00 zł;4 160,20 zł
15.04.2026;Pomidory;4 165,00 zł;3 082,10 zł
9.10.2026;Ziemniaki;9 861,00 zł;6 015,20 zł
2.05.2026;Ziemniaki;979,00 zł;352,40 zł
25.07.2026;Jabłka;6 170,00 zł;2 344,60 zł
31.03.2026;Ziemniaki;6 004,00 zł;4 503,00 zł
25.12.2026;Banany;6 120,00 zł;4 406,40 zł
8.10.2026;Ziemniaki;4 420,00 zł;2 563,60 zł
11.10.2026;Banany;10 647,00 zł;8 198,20 zł
24.05.2026;Jabłka;6 556,00 zł;3 540,20 zł
16.08.2026;Pomidory;3 022,00 zł;2 387,40 zł
13.04.2026;Pomarańcze;7 624,00 zł;5 641,80 zł
21.03.2026;Pomidory;11 724,00 zł;8 910,20 zł
29.06.2026;Marchew;3 066,00 zł;1 931,60 zł
19.12.2026;Jabłka;6 103,00 zł;1 953,00 zł
5.05.2026;Jabłka;8 904,00 zł;5 787,60 zł
1.07.2026;Pomidory;5 973,00 zł;4 420,00 zł
15.04.2026;Ziemniaki;1 268,00 zł;418,40 zł
23.12.2026;Gruszki;1 796,00 zł;772,30 zł
9.05.2026;Ziemniaki;1 752,00 zł;1 243,90 zł
25.02.2026;Banany;1 073,00 zł;794,00 zł
24.09.2026;Banany;9 410,00 zł;6 210,60 zł
21.12.2026;Pomarańcze;8 716,00 zł;3 486,40 zł
16.02.2026;Jabłka;643,00 zł;308,60 zł
8.06.2026;Ziemniaki;11 852,00 zł;7 466,80 zł
20.08.2026;Pomidory;875,00 zł;586,30 zł
24.02.2026;Pomarańcze;5 441,00 zł;2 992,60 zł
24.10.2026;Ziemniaki;1 279,00 zł;997,60 zł
29.10.2026;Ziemniaki;1 017,00 zł;762,80 zł
23.01.2026;Ziemniaki;7 310,00 zł;3 655,00 zł
24.09.2026;Pomarańcze;11 928,00 zł;5 606,20 zł
29.01.2026;Marchew;4 971,00 zł;2 982,60 zł
25.04.2026;Pomidory;6 232,00 zł;4 923,30 zł
30.05.2026;Banany;9 587,00 zł;5 656,30 zł
26.04.2026;Banany;6 783,00 zł;4 341,10 zł
14.08.2026;Ziemniaki;6 032,00 zł;4 162,10 zł
16.10.2026;Jabłka;4 849,00 zł;2 279,00 zł
4.12.2026;Ziemniaki;1 662,00 zł;1 213,30 zł
1.06.2026;Gruszki;514,00 zł;334,10 zł
13.07.2026;Pomidory;9 810,00 zł;7 749,90 zł
11.01.2026;Marchew;10 287,00 zł;5 863,60 zł
11.08.2026;Banany;10 939,00 zł;6 454,00 zł
30.10.2026;Pomidory;6 766,00 zł;4 736,20 zł
1.01.2026;Marchew;8 202,00 zł;4 019,00 zł
7.09.2026;Pomidory;3 161,00 zł;2 465,60 zł
12.08.2026;Ziemniaki;1 774,00 zł;656,40 zł
13.06.2026;Pomidory;10 561,00 zł;3 802,00 zł
9.01.2026;Banany;8 175,00 zł;6 376,50 zł
14.03.2026;Marchew;3 895,00 zł;2 259,10 zł
2.05.2026;Gruszki;6 631,00 zł;2 121,90 zł
21.10.2026;Pomarańcze;6 376,00 zł;2 869,20 zł
8.05.2026;Banany;2 691,00 zł;1 560,80 zł
11.10.2026;Ziemniaki;1 369,00 zł;999,40 zł
6.12.2026;Pomarańcze;6 607,00 zł;2 841,00 zł
14.08.2026;Banany;9 241,00 zł;4 897,70 zł
25.11.2026;Pomidory;7 827,00 zł;5 087,60 zł
11.06.2026;Banany;11 607,00 zł;7 892,80 zł
27.10.2026;Ziemniaki;10 270,00 zł;3 286,40 zł
5.06.2026;Pomidory;9 897,00 zł;5 641,30 zł
28.05.2026;Jabłka;543,00 zł;276,90 zł
24.09.2026;Gruszki;1 230,00 zł;541,20 zł
25.09.2026;Pomarańcze;10 916,00 zł;3 384,00 zł
23.04.2026;Pomidory;2 968,00 zł;1 988,60 zł
18.01.2026;Ziemniaki;9 444,00 zł;6 327,50 zł
15.05.2026;Jabłka;10 457,00 zł;6 483,30 zł
5.07.2026;Pomarańcze;1 423,00 zł;910,70 zł
14.05.2026;Gruszki;9 969,00 zł;4 884,80 zł
24.12.2026;Gruszki;1 018,00 zł;763,50 zł
17.01.2026;Jabłka;5 258,00 zł;2 208,40 zł
25.12.2026;Gruszki;11 993,00 zł;6 596,20 zł
4.08.2026;Pomarańcze;1 877,00 zł;1 426,50 zł
25.08.2026;Marchew;2 143,00 zł;1 135,80 zł
21.08.2026;Jabłka;6 118,00 zł;2 263,70 zł
20.09.2026;Gruszki;7 056,00 zł;3 457,40 zł
26.03.2026;Jabłka;3 420,00 zł;2 223,00 zł
7.08.2026;Ziemniaki;10 045,00 zł;4 721,20 zł
15.10.2026;Jabłka;5 962,00 zł;2 205,90 zł
30.03.2026;Gruszki;10 418,00 zł;6 771,70 zł
5.05.2026;Pomarańcze;2 110,00 zł;844,00 zł
5.09.2026;Pomidory;1 585,00 zł;1 141,20 zł
19.04.2026;Ziemniaki;4 487,00 zł;2 916,60 zł
10.09.2026;Gruszki;1 671,00 zł;1 153,00 zł
6.06.2026;Jabłka;8 878,00 zł;5 859,50 zł
21.07.2026;Marchew;1 260,00 zł;529,20 zł
13.01.2026;Marchew;9 310,00 zł;4 189,50 zł
8.11.2026;Banany;5 801,00 zł;3 074,50 zł
6.12.2026;Gruszki;6 649,00 zł;4 853,80 zł
30.03.2026;Ziemniaki;11 292,00 zł;3 839,30 zł
5.07.2026;Jabłka;11 944,00 zł;5 135,90 zł
9.03.2026;Marchew;8 958,00 zł;3 404,00 zł
3.02.2026;Gruszki;7 227,00 zł;2 384,90 zł
22.09.2026;Pomidory;2 818,00 zł;2 198,00 zł
16.05.2026;Jabłka;8 630,00 zł;5 695,80 zł
2.03.2026;Gruszki;8 065,00 zł;4 597,10 zł
2.08.2026;Pomarańcze;775,00 zł;472,80 zł
10.04.2026;Marchew;5 116,00 zł;2 506,80 zł
5.03.2026;Marchew;5 189,00 zł;3 372,90 zł
28.05.2026;Gruszki;6 994,00 zł;4 546,10 zł
9.05.2026;Marchew;803,00 zł;425,60 zł
10.05.2026;Banany;11 600,00 zł;5 452,00 zł
4.11.2026;Marchew;6 213,00 zł;2 112,40 zł
24.07.2026;Banany;1 422,00 zł;867,40 zł
1.01.2026;Banany;9 717,00 zł;5 150,00 zł
28.12.2026;Pomarańcze;7 745,00 zł;3 795,10 zł
23.07.2026;Ziemniaki;8 889,00 zł;3 911,20 zł
7.12.2026;Marchew;1 177,00 zł;729,70 zł
17.04.2026;Ziemniaki;1 351,00 zł;878,20 zł
3.08.2026;Gruszki;11 383,00 zł;6 943,60 zł
9.07.2026;Jabłka;9 783,00 zł;4 206,70 zł
14.01.2026;Banany;2 998,00 zł;959,40 zł
30.04.2026;Jabłka;4 253,00 zł;3 062,20 zł
11.10.2026;Pomarańcze;8 836,00 zł;5 390,00 zł
13.08.2026;Marchew;1 583,00 zł;474,90 zł
25.09.2026;Jabłka;5 436,00 zł;2 718,00 zł
3.01.2026;Pomarańcze;7 581,00 zł;5 003,50 zł
26.03.2026;Banany;3 957,00 zł;1 543,20 zł
23.01.2026;Pomidory;1 037,00 zł;788,10 zł
6.09.2026;Pomarańcze;1 340,00 zł;696,80 zł
5.01.2026;Ziemniaki;5 911,00 zł;3 901,30 zł
2.09.2026;Gruszki;10 872,00 zł;3 587,80 zł
4.12.2026;Pomidory;1 362,00 zł;544,80 zł
24.02.2026;Pomarańcze;5 620,00 zł;1 910,80 zł
30.08.2026;Pomidory;5 872,00 zł;2 701,10 zł
6.11.2026;Pomidory;10 018,00 zł;4 708,50 zł
30.04.2026;Jabłka;11 317,00 zł;8 035,10 zł
29.07.2026;Pomidory;6 490,00 zł;4 607,90 zł
12.01.2026;Marchew;1 850,00 zł;1 461,50 zł
19.02.2026;Gruszki;4 777,00 zł;1 528,60 zł
7.07.2026;Marchew;8 195,00 zł;5 490,70 zł
24.04.2026;Gruszki;5 511,00 zł;3 857,70 zł
20.02.2026;Pomarańcze;1 997,00 zł;1 258,10 zł
29.06.2026;Pomarańcze;8 115,00 zł;6 329,70 zł
25.02.2026;Banany;4 304,00 zł;3 228,00 zł
30.03.2026;Pomidory;5 354,00 zł;3 747,80 zł
14.10.2026;Pomidory;3 950,00 zł;3 081,00 zł
18.10.2026;Banany;2 323,00 zł;813,10 zł
12.06.2026;Pomidory;11 033,00 zł;7 833,40 zł
4.07.2026;Ziemniaki;7 517,00 zł;2 631,00 zł
23.03.2026;Pomarańcze;11 046,00 zł;6 406,70 zł
10.07.2026;Ziemniaki;6 625,00 zł;2 848,80 zł
1.04.2026;Marchew;7 164,00 zł;2 794,00 zł
5.01.2026;Banany;9 839,00 zł;4 525,90 zł
16.04.2026;Gruszki;6 219,00 zł;2 612,00 zł
14.07.2026;Gruszki;6 299,00 zł;5 039,20 zł
13.02.2026;Banany;1 138,00 zł;352,80 zł
26.01.2026;Pomidory;9 339,00 zł;4 202,60 zł
6.08.2026;Pomidory;2 725,00 zł;2 152,80 zł
10.02.2026;Jabłka;7 508,00 zł;5 856,20 zł
24.02.2026;Jabłka;4 531,00 zł;2 310,80 zł
26.08.2026;Ziemniaki;957,00 zł;746,50 zł
8.08.2026;Pomidory;1 991,00 zł;756,60 zł
18.09.2026;Pomarańcze;10 448,00 zł;4 074,70 zł
10.02.2026;Ziemniaki;11 262,00 zł;3 491,20 zł
3.07.2026;Jabłka;8 937,00 zł;3 485,40 zł
18.06.2026;Gruszki;3 551,00 zł;1 562,40 zł
15.06.2026;Marchew;11 551,00 zł;5 313,50 zł
7.07.2026;Gruszki;1 441,00 zł;1 080,80 zł
10.10.2026;Marchew;1 627,00 zł;667,10 zł
24.10.2026;Gruszki;2 573,00 zł;874,80 zł
26.08.2026;Marchew;6 871,00 zł;4 947,10 zł
30.10.2026;Marchew;8 409,00 zł;5 465,90 zł
20.03.2026;Pomarańcze;7 499,00 zł;4 724,40 zł
24.04.2026;Pomidory;3 780,00 zł;1 171,80 zł
24.11.2026;Jabłka;1 846,00 zł;701,50 zł
15.09.2026;Banany;6 132,00 zł;4 169,80 zł
15.01.2026;Pomarańcze;5 806,00 zł;4 122,30 zł
4.12.2026;Banany;4 439,00 zł;1 376,10 zł
27.08.2026;Pomarańcze;9 481,00 zł;7 395,20 zł
19.01.2026;Gruszki;1 873,00 zł;1 442,20 zł
13.03.2026;Pomidory;4 678,00 zł;2 853,60 zł
12.08.2026;Ziemniaki;11 014,00 zł;6 278,00 zł
12.11.2026;Pomarańcze;5 800,00 zł;3 422,00 zł
15.02.2026;Ziemniaki;7 958,00 zł;4 456,50 zł
3.01.2026;Jabłka;11 255,00 zł;7 878,50 zł
8.04.2026;Jabłka;5 984,00 zł;1 795,20 zł
19.04.2026;Pomidory;3 922,00 zł;2 314,00 zł
20.06.2026;Gruszki;9 048,00 zł;6 152,60 zł
4.04.2026;Gruszki;7 224,00 zł;2 167,20 zł
17.01.2026;Ziemniaki;2 281,00 zł;1 163,30 zł
24.07.2026;Jabłka;4 430,00 zł;3 411,10 zł
1.10.2026;Banany;3 021,00 zł;2 326,20 zł
7.09.2026;Marchew;9 590,00 zł;6 329,40 zł
13.11.2026;Pomidory;5 359,00 zł;3 751,30 zł
16.09.2026;Marchew;10 548,00 zł;6 328,80 zł
23.07.2026;Pomarańcze;6 912,00 zł;2 903,00 zł
20.05.2026;Jabłka;7 675,00 zł;5 372,50 zł
13.09.2026;Jabłka;2 884,00 zł;1 845,80 zł
5.07.2026;Marchew;7 230,00 zł;2 169,00 zł
24.03.2026;Jabłka;11 990,00 zł;7 913,40 zł
27.09.2026;Jabłka;6 428,00 zł;2 378,40 zł
16.11.2026;Pomarańcze;3 219,00 zł;1 416,40 zł
18.11.2026;Gruszki;3 861,00 zł;1 390,00 zł
2.12.2026;Pomarańcze;5 094,00 zł;3 413,00 zł
6.09.2026;Pomidory;4 694,00 zł;2 487,80 zł
14.04.2026;Banany;4 547,00 zł;3 546,70 zł
2.10.2026;Jabłka;5 251,00 zł;2 783,00 zł
8.11.2026;Marchew;2 170,00 zł;1 367,10 zł
20.06.2026;Marchew;1 098,00 zł;549,00 zł
26.10.2026;Banany;1 558,00 zł;607,60 zł
9.07.2026;Pomidory;8 893,00 zł;5 780,50 zł
19.01.2026;Gruszki;7 569,00 zł;3 179,00 zł
26.03.2026;Ziemniaki;10 248,00 zł;3 176,90 zł
5.10.2026;Jabłka;4 739,00 zł;2 796,00 zł
24.12.2026;Banany;1 788,00 zł;965,50 zł
25.08.2026;Marchew;7 223,00 zł;3 178,10 zł
1.08.2026;Banany;2 143,00 zł;1 435,80 zł
1.02.2026;Ziemniaki;4 137,00 zł;1 323,80 zł
31.05.2026;Marchew;1 883,00 zł;1 016,80 zł
18.04.2026;Banany;6 327,00 zł;2 277,70 zł
28.12.2026;Marchew;6 107,00 zł;3 969,60 zł
23.02.2026;Pomarańcze;6 911,00 zł;5 390,60 zł
27.12.2026;Pomarańcze;8 030,00 zł;3 212,00 zł
27.08.2026;Pomidory;1 988,00 zł;1 530,80 zł
13.10.2026;Pomarańcze;8 452,00 zł;5 071,20 zł
22.04.2026;Pomidory;7 840,00 zł;2 508,80 zł
18.08.2026;Jabłka;3 660,00 zł;2 232,60 zł
24.05.2026;Gruszki;11 787,00 zł;7 190,10 zł
14.05.2026;Pomarańcze;11 752,00 zł;4 818,30 zł
2.09.2026;Marchew;11 858,00 zł;4 861,80 zł
25.02.2026;Pomarańcze;5 600,00 zł;4 200,00 zł
2.12.2026;Pomarańcze;506,00 zł;187,20 zł
3.08.2026;Ziemniaki;771,00 zł;616,80 zł
4.11.2026;Pomidory;6 934,00 zł;2 080,20 zł
17.11.2026;Jabłka;2 302,00 zł;1 035,90 zł
13.05.2026;Gruszki;11 177,00 zł;4 023,70 zł
14.08.2026;Marchew;10 750,00 zł;3 870,00 zł
22.06.2026;Banany;2 997,00 zł;1 049,00 zł
28.11.2026;Marchew;6 749,00 zł;2 699,60 zł
1.09.2026;Pomidory;10 834,00 zł;4 008,60 zł
15.07.2026;Ziemniaki;10 339,00 zł;5 479,70 zł
14.02.2026;Marchew;3 649,00 zł;2 043,40 zł
1.04.2026;Ziemniaki;10 321,00 zł;4 954,10 zł
15.02.2026;Jabłka;6 318,00 zł;2 337,70 zł
24.09.2026;Pomidory;4 124,00 zł;3 010,50 zł
3.02.2026;Pomidory;11 009,00 zł;4 954,10 zł
19.03.2026;Pomarańcze;2 532,00 zł;1 139,40 zł
22.05.2026;Pomarańcze;5 162,00 zł;3 665,00 zł
4.02.2026;Marchew;3 032,00 zł;1 455,40 zł
3.03.2026;Pomidory;6 486,00 zł;2 594,40 zł
18.02.2026;Jabłka;6 603,00 zł;4 490,00 zł
29.11.2026;Banany;11 895,00 zł;4 520,10 zł
20.01.2026;Pomidory;4 466,00 zł;3 572,80 zł
5.12.2026;Pomarańcze;1 894,00 zł;1 193,20 zł
6.12.2026;Gruszki;2 892,00 zł;1 995,50 zł
21.03.2026;Pomidory;11 223,00 zł;6 060,40 zł
20.02.2026;Banany;1 970,00 zł;1 556,30 zł
6.11.2026;Ziemniaki;1 642,00 zł;1 198,70 zł
20.04.2026;Marchew;7 949,00 zł;3 656,50 zł
21.04.2026;Pomarańcze;7 548,00 zł;2 264,40 zł
24.12.2026;Banany;2 948,00 zł;1 267,60 zł
20.06.2026;Marchew;7 182,00 zł;2 298,20 zł
29.08.2026;Pomidory;6 844,00 zł;4 311,70 zł
5.04.2026;Pomidory;4 963,00 zł;2 531,10 zł
17.09.2026;Pomarańcze;5 665,00 zł;2 322,70 zł
17.02.2026;Jabłka;3 549,00 zł;1 313,10 zł
16.11.2026;Gruszki;3 685,00 zł;1 363,50 zł
12.08.2026;Gruszki;2 198,00 zł;1 208,90 zł
19.10.2026;Pomidory;5 294,00 zł;3 917,60 zł
31.08.2026;Banany;9 506,00 zł;3 517,20 zł
13.08.2026;Pomarańcze;3 956,00 zł;2 452,70 zł
15.01.2026;Jabłka;2 652,00 zł;1 379,00 zł
4.06.2026;Marchew;3 011,00 zł;2 167,90 zł
27.01.2026;Banany;11 853,00 zł;5 808,00 zł
3.09.2026;Ziemniaki;5 924,00 zł;2 606,60 zł
1.01.2026;Ziemniaki;7 444,00 zł;4 243,10 zł
1.06.2026;Banany;5 717,00 zł;3 258,70 zł
4.04.2026;Banany;2 653,00 zł;1 671,40 zł
10.11.2026;Pomidory;11 797,00 zł;4 482,90 zł
18.05.2026;Banany;7 029,00 zł;2 881,90 zł
26.09.2026;Pomidory;1 182,00 zł;378,20 zł
11.07.2026;Jabłka;7 841,00 zł;2 587,50 zł
24.10.2026;Pomidory;8 741,00 zł;6 992,80 zł
21.01.2026;Pomarańcze;9 520,00 zł;4 284,00 zł
30.01.2026;Jabłka;7 418,00 zł;2 670,50 zł
23.05.2026;Jabłka;6 999,00 zł;2 309,70 zł
16.07.2026;Jabłka;7 952,00 zł;2 862,70 zł
17.08.2026;Pomidory;6 040,00 zł;2 295,20 zł
31.01.2026;Pomidory;8 938,00 zł;4 022,10 zł
26.12.2026;Ziemniaki;9 871,00 zł;5 922,60 zł
1.03.2026;Pomidory;990,00 zł;405,90 zł
25.05.2026;Banany;9 968,00 zł;6 778,20 zł
3.03.2026;Jabłka;9 846,00 zł;6 498,40 zł
30.10.2026;Jabłka;3 698,00 zł;1 664,10 zł
3.02.2026;Banany;9 382,00 zł;5 253,90 zł
18.01.2026;Pomarańcze;606,00 zł;193,90 zł
22.10.2026;Marchew;10 043,00 zł;6 327,10 zł
23.10.2026;Pomarańcze;8 045,00 zł;6 194,70 zł
26.07.2026;Marchew;1 547,00 zł;1 082,90 zł
16.03.2026;Ziemniaki;7 170,00 zł;3 943,50 zł
19.06.2026;Marchew;8 986,00 zł;6 110,50 zł
28.12.2026;Pomarańcze;1 090,00 zł;436,00 zł
24.06.2026;Pomidory;2 687,00 zł;1 397,20 zł
30.12.2026;Pomarańcze;2 400,00 zł;792,00 zł
5.12.2026;Banany;5 587,00 zł;3 296,30 zł
21.03.2026;Pomidory;584,00 zł;198,60 zł
11.01.2026;Ziemniaki;10 059,00 zł;7 946,60 zł
30.04.2026;Jabłka;11 196,00 zł;5 710,00 zł
26.11.2026;Pomarańcze;7 526,00 zł;5 644,50 zł
19.02.2026;Ziemniaki;5 184,00 zł;3 836,20 zł
2.07.2026;Ziemniaki;1 908,00 zł;1 278,40 zł
13.09.2026;Pomidory;8 929,00 zł;5 268,10 zł
23.12.2026;Ziemniaki;7 025,00 zł;5 549,80 zł
24.06.2026;Pomarańcze;9 314,00 zł;4 284,40 zł
1.10.2026;Banany;11 244,00 zł;5 509,60 zł
24.10.2026;Ziemniaki;11 350,00 zł;8 853,00 zł
21.09.2026;Ziemniaki;2 363,00 zł;1 252,40 zł
16.01.2026;Pomarańcze;684,00 zł;273,60 zł
21.05.2026;Pomidory;11 870,00 zł;8 902,50 zł
3.05.2026;Marchew;6 284,00 zł;3 142,00 zł
24.08.2026;Ziemniaki;2 485,00 zł;919,50 zł
18.06.2026;Pomidory;11 426,00 zł;5 256,00 zł
10.12.2026;Ziemniaki;8 331,00 zł;4 248,80 zł
6.02.2026;Pomidory;8 388,00 zł;3 103,60 zł
10.01.2026;Marchew;4 671,00 zł;3 643,40 zł
25.01.2026;Pomidory;8 363,00 zł;4 181,50 zł
7.10.2026;Pomidory;7 696,00 zł;4 463,70 zł
17.07.2026;Ziemniaki;3 408,00 zł;1 124,60 zł
22.09.2026;Jabłka;3 325,00 zł;1 163,80 zł
16.05.2026;Pomidory;1 309,00 zł;706,90 zł
17.08.2026;Gruszki;5 158,00 zł;3 455,90 zł
6.05.2026;Ziemniaki;9 767,00 zł;3 418,50 zł
8.03.2026;Gruszki;904,00 zł;307,40 zł
25.06.2026;Ziemniaki;2 091,00 zł;961,90 zł
24.09.2026;Banany;6 565,00 zł;3 348,20 zł
1.02.2026;Gruszki;9 657,00 zł;6 566,80 zł
19.04.2026;Pomarańcze;8 813,00 zł;4 142,10 zł
1.01.2026;Pomidory;6 099,00 zł;4 635,20 zł
2.10.2026;Banany;4 295,00 zł;1 288,50 zł
30.12.2026;Jabłka;8 859,00 zł;4 695,30 zł
12.02.2026;Jabłka;6 256,00 zł;4 566,90 zł
18.02.2026;Pomidory;957,00 zł;335,00 zł
27.07.2026;Ziemniaki;11 590,00 zł;3 940,60 zł
5.12.2026;Pomarańcze;1 907,00 zł;1 392,10 zł
28.04.2026;Banany;2 380,00 zł;833,00 zł
9.12.2026;Pomarańcze;5 135,00 zł;3 799,90 zł
4.08.2026;Gruszki;10 466,00 zł;5 756,30 zł
10.07.2026;Pomidory;4 957,00 zł;2 478,50 zł
17.04.2026;Marchew;6 775,00 zł;3 455,30 zł
25.05.2026;Jabłka;6 949,00 zł;5 350,70 zł
12.11.2026;Marchew;9 575,00 zł;3 830,00 zł
15.11.2026;Ziemniaki;1 444,00 zł;765,30 zł
28.04.2026;Jabłka;1 361,00 zł;694,10 zł
15.05.2026;Marchew;8 161,00 zł;4 406,90 zł
4.12.2026;Banany;7 253,00 zł;3 626,50 zł
8.11.2026;Pomidory;627,00 zł;482,80 zł
15.11.2026;Banany;650,00 zł;507,00 zł
22.11.2026;Jabłka;9 878,00 zł;7 803,60 zł
10.04.2026;Pomarańcze;2 433,00 zł;1 873,40 zł
18.09.2026;Banany;6 305,00 zł;2 963,40 zł
11.05.2026;Pomidory;645,00 zł;219,30 zł
1.04.2026;Marchew;11 026,00 zł;3 307,80 zł
1.05.2026;Ziemniaki;5 467,00 zł;3 170,90 zł
31.07.2026;Jabłka;11 562,00 zł;3 815,50 zł
13.01.2026;Ziemniaki;1 991,00 zł;1 274,20 zł
5.06.2026;Pomidory;1 927,00 zł;809,30 zł
22.01.2026;Ziemniaki;4 241,00 zł;1 908,50 zł
12.10.2026;Banany;7 486,00 zł;3 069,30 zł
3.12.2026;Banany;1 772,00 zł;815,10 zł
22.11.2026;Marchew;8 909,00 zł;4 632,70 zł
23.12.2026;Pomidory;11 954,00 zł;6 216,10 zł
2.09.2026;Gruszki;2 142,00 zł;1 220,90 zł
27.10.2026;Marchew;8 520,00 zł;6 134,40 zł
23.09.2026;Ziemniaki;7 339,00 zł;3 009,00 zł
3.02.2026;Marchew;3 971,00 zł;2 898,80 zł
20.09.2026;Marchew;8 739,00 zł;5 330,80 zł
4.09.2026;Pomidory;4 938,00 zł;2 419,60 zł
22.10.2026;Banany;1 311,00 zł;799,70 zł
6.10.2026;Pomidory;8 675,00 zł;6 332,80 zł
30.01.2026;Banany;2 730,00 zł;1 638,00 zł
27.02.2026;Gruszki;6 674,00 zł;4 338,10 zł
25.03.2026;Jabłka;11 516,00 zł;4 030,60 zł
22.12.2026;Pomidory;4 452,00 zł;2 404,10 zł
22.09.2026;Pomidory;1 619,00 zł;1 036,20 zł
15.06.2026;Banany;3 756,00 zł;2 817,00 zł
15.10.2026;Pomarańcze;10 282,00 zł;3 598,70 zł
22.09.2026;Marchew;502,00 zł;351,40 zł
17.08.2026;Marchew;5 206,00 zł;2 967,40 zł
24.12.2026;Jabłka;10 040,00 zł;5 823,20 zł
23.11.2026;Gruszki;8 939,00 zł;4 469,50 zł
2.05.2026;Ziemniaki;7 537,00 zł;3 994,60 zł
