Data;Produkt;Przychód;Koszt
12.03.2025;Ziemniaki;4 181,00 zł;2 717,70 zł
14.10.2025;Ziemniaki;11 456,00 zł;4 238,70 zł
10.09.2025;Gruszki;3 615,00 zł;2 205,20 zł
24.08.2025;Pomarańcze;2 605,00 zł;1 953,80 zł
17.02.2025;Gruszki;3 824,00 zł;2 600,30 zł
19.03.2025;Gruszki;712,00 zł;448,60 zł
22.07.2025;Ziemniaki;7 951,00 zł;2 782,90 zł
8.01.2025;Marchew;3 612,00 zł;1 986,60 zł
26.09.2025;Banany;6 227,00 zł;4 172,10 zł
17.10.2025;Banany;5 389,00 zł;3 718,40 zł
25.10.2025;Pomidory;10 744,00 zł;7 091,00 zł
1.10.2025;Ziemniaki;4 522,00 zł;3 617,60 zł
15.02.2025;Jabłka;2 688,00 zł;1 451,50 zł
28.11.2025;Pomarańcze;6 464,00 zł;4 266,20 zł
24.01.2025;Pomidory;9 153,00 zł;4 942,60 zł
21.08.2025;Gruszki;7 189,00 zł;4 457,20 zł
26.02.2025;Jabłka;6 129,00 zł;2 758,10 zł
3.04.2025;Gruszki;7 124,00 zł;4 559,40 zł
12.10.2025;Ziemniaki;3 651,00 zł;2 701,70 zł
18.08.2025;Marchew;8 393,00 zł;3 525,10 zł
26.02.2025;Marchew;6 658,00 zł;4 261,10 zł
27.07.2025;Pomarańcze;6 479,00 zł;4 988,80 zł
7.04.2025;Gruszki;9 973,00 zł;7 878,70 zł
1.05.2025;Pomarańcze;11 558,00 zł;6 356,90 zł
25.06.2025;Jabłka;2 323,00 zł;1 300,90 zł
22.10.2025;Jabłka;10 250,00 zł;6 150,00 zł
18.06.2025;Marchew;11 109,00 zł;7 776,30 zł
31.08.2025;Pomidory;2 409,00 zł;722,70 zł
9.08.2025;Pomidory;7 604,00 zł;2 661,40 zł
29.07.2025;Ziemniaki;4 995,00 zł;2 247,80 zł
7.09.2025;Gruszki;11 722,00 zł;6 798,80 zł
19.10.2025;Banany;3 160,00 zł;1 548,40 zł
19.05.2025;Marchew;7 834,00 zł;3 838,70 zł
20.07.2025;Pomidory;6 776,00 zł;4 404,40 zł
12.01.2025;Gruszki;7 083,00 zł;2 479,10 zł
24.12.2025;Marchew;994,00 zł;347,90 zł
21.04.2025;Jabłka;11 688,00 zł;6 311,50 zł
14.01.2025;Banany;9 167,00 zł;5 775,20 zł
12.07.2025;Pomidory;8 159,00 zł;5 058,60 zł
30.10.2025;Banany;5 811,00 zł;3 660,90 zł
7.06.2025;Ziemniaki;3 734,00 zł;1 904,30 zł
25.03.2025;Marchew;3 842,00 zł;1 997,80 zł
11.06.2025;Banany;5 214,00 zł;1 981,30 zł
8.05.2025;Pomidory;1 768,00 zł;1 184,60 zł
3.08.2025;Jabłka;7 653,00 zł;2 755,10 zł
17.11.2025;Jabłka;3 574,00 zł;2 215,90 zł
23.01.2025;Pomarańcze;8 850,00 zł;6 991,50 zł
19.09.2025;Gruszki;3 127,00 zł;969,40 zł
27.08.2025;Ziemniaki;6 224,00 zł;2 365,10 zł
15.05.2025;Pomarańcze;11 873,00 zł;8 548,60 zł
13.12.2025;Pomarańcze;9 137,00 zł;5 025,40 zł
18.08.2025;Jabłka;6 163,00 zł;2 835,00 zł
17.06.2025;Pomarańcze;5 533,00 zł;3 596,50 zł
2.05.2025;Pomarańcze;6 674,00 zł;4 938,80 zł
23.07.2025;Jabłka;8 261,00 zł;5 617,50 zł
10.11.2025;Banany;536,00 zł;407,40 zł
13.10.2025;Ziemniaki;3 895,00 zł;2 142,30 zł
20.09.2025;Pomarańcze;7 828,00 zł;3 835,70 zł
16.11.2025;Jabłka;1 786,00 zł;982,30 zł
28.12.2025;Jabłka;9 121,00 zł;6 932,00 zł
19.01.2025;Banany;8 508,00 zł;6 381,00 zł
26.08.2025;Pomidory;10 365,00 zł;3 420,50 zł
19.08.2025;Pomarańcze;1 496,00 zł;867,70 zł
24.01.2025;Jabłka;6 837,00 zł;2 051,10 zł
12.01.2025;Gruszki;3 365,00 zł;2 019,00 zł
18.10.2025;Pomarańcze;11 060,00 zł;7 299,60 zł
26.06.2025;Pomarańcze;9 837,00 zł;6 885,90 zł
5.08.2025;Pomarańcze;3 727,00 zł;1 490,80 zł
28.06.2025;Banany;6 961,00 zł;4 455,00 zł
20.07.2025;Banany;2 372,00 zł;830,20 zł
22.07.2025;Pomidory;11 742,00 zł;5 049,10 zł
3.01.2025;Marchew;5 768,00 zł;4 326,00 zł
16.05.2025;Pomidory;9 615,00 zł;6 826,70 zł
26.06.2025;Marchew;1 646,00 zł;707,80 zł
12.09.2025;Jabłka;4 111,00 zł;1 397,70 zł
20.01.2025;Marchew;3 374,00 zł;2 328,10 zł
15.01.2025;Pomidory;2 595,00 zł;1 583,00 zł
12.04.2025;Pomarańcze;4 564,00 zł;3 240,40 zł
28.06.2025;Marchew;5 893,00 zł;2 180,40 zł
22.08.2025;Jabłka;5 759,00 zł;2 073,20 zł
6.08.2025;Jabłka;7 325,00 zł;5 567,00 zł
31.10.2025;Banany;6 517,00 zł;2 215,80 zł
14.07.2025;Jabłka;7 359,00 zł;4 636,20 zł
21.07.2025;Ziemniaki;11 708,00 zł;4 097,80 zł
31.03.2025;Pomarańcze;8 857,00 zł;3 188,50 zł
9.11.2025;Banany;2 981,00 zł;1 043,40 zł
27.12.2025;Marchew;523,00 zł;198,70 zł
5.07.2025;Banany;5 857,00 zł;1 932,80 zł
16.01.2025;Marchew;10 885,00 zł;5 224,80 zł
6.02.2025;Jabłka;3 198,00 zł;2 494,40 zł
22.03.2025;Gruszki;7 621,00 zł;4 648,80 zł
7.03.2025;Banany;2 382,00 zł;1 214,80 zł
23.12.2025;Banany;7 427,00 zł;4 827,60 zł
31.07.2025;Marchew;8 628,00 zł;6 125,90 zł
21.07.2025;Pomidory;9 389,00 zł;6 290,60 zł
10.07.2025;Marchew;7 991,00 zł;4 075,40 zł
25.01.2025;Banany;7 598,00 zł;4 558,80 zł
5.04.2025;Gruszki;1 884,00 zł;734,80 zł
8.09.2025;Banany;5 246,00 zł;2 098,40 zł
15.03.2025;Pomidory;8 296,00 zł;3 816,20 zł
25.01.2025;Ziemniaki;8 461,00 zł;4 145,90 zł
30.05.2025;Ziemniaki;6 899,00 zł;5 243,20 zł
6.05.2025;Gruszki;7 787,00 zł;3 815,60 zł
29.10.2025;Banany;665,00 zł;478,80 zł
9.11.2025;Banany;4 087,00 zł;2 983,50 zł
12.02.2025;Marchew;7 071,00 zł;4 949,70 zł
3.02.2025;Pomidory;806,00 zł;580,30 zł
6.01.2025;Marchew;674,00 zł;384,20 zł
5.12.2025;Pomidory;7 219,00 zł;5 486,40 zł
18.01.2025;Gruszki;10 567,00 zł;4 755,20 zł
28.02.2025;Banany;7 251,00 zł;4 350,60 zł
4.10.2025;Gruszki;8 033,00 zł;4 498,50 zł
5.04.2025;Marchew;5 421,00 zł;3 035,80 zł
22.05.2025;Banany;6 548,00 zł;3 274,00 zł
20.12.2025;Pomarańcze;11 706,00 zł;7 843,00 zł
14.01.2025;Pomidory;4 567,00 zł;3 562,30 zł
5.10.2025;Banany;10 448,00 zł;3 134,40 zł
22.07.2025;Banany;8 711,00 zł;6 446,10 zł
4.05.2025;Pomarańcze;2 317,00 zł;1 436,50 zł
19.11.2025;Jabłka;5 384,00 zł;2 261,30 zł
9.06.2025;Pomidory;10 082,00 zł;4 940,20 zł
16.04.2025;Jabłka;1 569,00 zł;753,10 zł
30.03.2025;Marchew;3 468,00 zł;2 705,00 zł
10.10.2025;Jabłka;11 654,00 zł;5 360,80 zł
27.12.2025;Pomidory;10 503,00 zł;5 671,60 zł
30.01.2025;Banany;9 768,00 zł;6 153,80 zł
10.02.2025;Jabłka;842,00 zł;606,20 zł
10.12.2025;Marchew;5 727,00 zł;3 035,30 zł
20.10.2025;Gruszki;6 872,00 zł;4 191,90 zł
23.01.2025;Pomarańcze;4 615,00 zł;3 415,10 zł
5.03.2025;Pomarańcze;9 724,00 zł;3 986,80 zł
28.05.2025;Banany;1 367,00 zł;984,20 zł
1.04.2025;Ziemniaki;6 508,00 zł;2 017,50 zł
9.09.2025;Pomidory;6 861,00 zł;3 361,90 zł
1.03.2025;Pomidory;1 208,00 zł;531,50 zł
17.07.2025;Ziemniaki;6 871,00 zł;3 710,30 zł
20.09.2025;Pomidory;11 152,00 zł;8 364,00 zł
22.01.2025;Marchew;6 162,00 zł;1 971,80 zł
2.09.2025;Pomidory;3 821,00 zł;1 337,40 zł
17.07.2025;Banany;1 715,00 zł;1 269,10 zł
1.10.2025;Banany;10 872,00 zł;6 523,20 zł
13.09.2025;Marchew;4 972,00 zł;2 187,70 zł
25.05.2025;Marchew;2 625,00 zł;1 391,30 zł
24.02.2025;Pomarańcze;5 626,00 zł;4 050,70 zł
7.10.2025;Gruszki;10 413,00 zł;3 852,80 zł
8.01.2025;Jabłka;11 040,00 zł;5 851,20 zł
11.11.2025;Jabłka;2 614,00 zł;1 150,20 zł
24.07.2025;Banany;11 446,00 zł;7 096,50 zł
17.06.2025;Ziemniaki;8 644,00 zł;6 483,00 zł
1.01.2025;Pomidory;7 196,00 zł;2 518,60 zł
11.03.2025;Pomidory;10 003,00 zł;4 701,40 zł
30.03.2025;Gruszki;8 735,00 zł;4 192,80 zł
5.08.2025;Gruszki;520,00 zł;405,60 zł
31.05.2025;Marchew;11 030,00 zł;7 831,30 zł
21.09.2025;Pomarańcze;5 102,00 zł;2 857,10 zł
7.02.2025;Pomidory;6 738,00 zł;2 830,00 zł
13.01.2025;Marchew;11 407,00 zł;5 589,40 zł
26.01.2025;Jabłka;3 446,00 zł;1 826,40 zł
2.04.2025;Jabłka;5 636,00 zł;4 508,80 zł
10.05.2025;Jabłka;5 229,00 zł;3 503,40 zł
13.04.2025;Jabłka;9 062,00 zł;5 980,90 zł
3.12.2025;Marchew;9 456,00 zł;3 404,20 zł
3.09.2025;Marchew;5 599,00 zł;3 863,30 zł
11.04.2025;Pomarańcze;4 158,00 zł;1 455,30 zł
6.04.2025;Jabłka;11 358,00 zł;9 086,40 zł
5.01.2025;Pomarańcze;11 332,00 zł;6 799,20 zł
9.11.2025;Pomidory;6 439,00 zł;2 961,90 zł
15.12.2025;Jabłka;8 361,00 zł;5 351,00 zł
6.08.2025;Marchew;741,00 zł;429,80 zł
26.02.2025;Pomarańcze;10 435,00 zł;7 826,30 zł
6.05.2025;Banany;2 961,00 zł;1 125,20 zł
9.12.2025;Gruszki;932,00 zł;587,20 zł
20.05.2025;Gruszki;1 549,00 zł;991,40 zł
3.06.2025;Banany;5 502,00 zł;3 851,40 zł
11.08.2025;Pomidory;10 350,00 zł;5 175,00 zł
3.07.2025;Jabłka;7 265,00 zł;4 722,30 zł
23.03.2025;Pomarańcze;6 112,00 zł;2 444,80 zł
3.05.2025;Marchew;8 382,00 zł;4 107,20 zł
11.04.2025;Pomarańcze;9 593,00 zł;6 811,00 zł
23.06.2025;Marchew;8 655,00 zł;5 193,00 zł
27.09.2025;Jabłka;7 947,00 zł;4 609,30 zł
3.02.2025;Banany;11 553,00 zł;7 856,00 zł
30.03.2025;Jabłka;9 407,00 zł;5 362,00 zł
6.04.2025;Gruszki;2 029,00 zł;1 420,30 zł
30.05.2025;Marchew;9 402,00 zł;3 008,60 zł
27.07.2025;Pomarańcze;6 294,00 zł;3 335,80 zł
27.08.2025;Pomidory;6 487,00 zł;3 178,60 zł
9.12.2025;Pomarańcze;10 924,00 zł;7 865,30 zł
1.01.2025;Ziemniaki;5 415,00 zł;1 949,40 zł
7.12.2025;Ziemniaki;4 351,00 zł;2 784,60 zł
5.12.2025;Ziemniaki;5 995,00 zł;4 196,50 zł
22.10.2025;Gruszki;11 160,00 zł;7 923,60 zł
8.02.2025;Pomidory;1 862,00 zł;1 228,90 zł
21.12.2025;Pomarańcze;2 693,00 zł;996,40 zł
21.02.2025;Ziemniaki;5 135,00 zł;2 670,20 zł
17.06.2025;Banany;11 818,00 zł;7 799,90 zł
31.12.2025;Pomarańcze;10 886,00 zł;8 708,80 zł
19.09.2025;Marchew;9 296,00 zł;4 183,20 zł
26.03.2025;Gruszki;4 732,00 zł;3 738,30 zł
25.06.2025;Pomidory;8 889,00 zł;6 577,90 zł
3.06.2025;Ziemniaki;7 845,00 zł;5 256,20 zł
24.03.2025;Gruszki;817,00 zł;522,90 zł
13.11.2025;Gruszki;1 400,00 zł;826,00 zł
16.04.2025;Marchew;4 593,00 zł;2 939,50 zł
14.02.2025;Pomidory;3 792,00 zł;2 237,30 zł
3.07.2025;Pomidory;6 431,00 zł;2 315,20 zł
29.07.2025;Banany;3 759,00 zł;3 007,20 zł
24.11.2025;Banany;897,00 zł;412,60 zł
16.11.2025;Pomidory;5 593,00 zł;3 411,70 zł
10.01.2025;Marchew;5 241,00 zł;1 834,40 zł
11.12.2025;Gruszki;2 871,00 zł;976,10 zł
28.09.2025;Ziemniaki;965,00 zł;299,20 zł
9.10.2025;Marchew;10 692,00 zł;8 125,90 zł
4.02.2025;Pomarańcze;2 642,00 zł;819,00 zł
12.08.2025;Jabłka;5 108,00 zł;3 218,00 zł
4.12.2025;Gruszki;1 818,00 zł;1 127,20 zł
29.05.2025;Banany;3 084,00 zł;1 141,10 zł
17.06.2025;Banany;11 464,00 zł;4 241,70 zł
9.04.2025;Pomarańcze;6 791,00 zł;2 920,10 zł
7.01.2025;Gruszki;10 220,00 zł;6 132,00 zł
30.05.2025;Jabłka;9 899,00 zł;7 523,20 zł
1.05.2025;Pomarańcze;2 395,00 zł;1 772,30 zł
17.07.2025;Marchew;10 151,00 zł;6 902,70 zł
27.07.2025;Ziemniaki;1 340,00 zł;991,60 zł
26.12.2025;Ziemniaki;8 620,00 zł;4 913,40 zł
31.07.2025;Pomarańcze;8 555,00 zł;2 994,30 zł
21.11.2025;Ziemniaki;3 419,00 zł;1 025,70 zł
31.05.2025;Marchew;8 942,00 zł;4 649,80 zł
4.10.2025;Banany;5 015,00 zł;3 661,00 zł
7.09.2025;Jabłka;877,00 zł;535,00 zł
13.06.2025;Pomarańcze;9 839,00 zł;6 690,50 zł
27.08.2025;Banany;2 138,00 zł;1 004,90 zł
27.02.2025;Pomarańcze;4 955,00 zł;3 419,00 zł
11.03.2025;Pomarańcze;6 358,00 zł;2 797,50 zł
22.07.2025;Pomarańcze;7 197,00 zł;2 231,10 zł
22.02.2025;Jabłka;4 499,00 zł;2 834,40 zł
11.06.2025;Gruszki;6 164,00 zł;3 328,60 zł
23.10.2025;Banany;507,00 zł;304,20 zł
30.07.2025;Pomidory;832,00 zł;332,80 zł
9.09.2025;Pomarańcze;5 546,00 zł;3 715,80 zł
7.03.2025;Pomidory;9 266,00 zł;3 150,40 zł
19.12.2025;Marchew;4 352,00 zł;2 263,00 zł
20.08.2025;Jabłka;1 314,00 zł;867,20 zł
17.10.2025;Jabłka;4 692,00 zł;2 017,60 zł
11.06.2025;Banany;5 946,00 zł;2 497,30 zł
14.03.2025;Banany;6 047,00 zł;4 535,30 zł
26.01.2025;Pomarańcze;2 171,00 zł;1 194,10 zł
12.07.2025;Banany;10 669,00 zł;6 081,30 zł
27.09.2025;Jabłka;9 197,00 zł;6 070,00 zł
20.07.2025;Ziemniaki;3 666,00 zł;2 016,30 zł
29.09.2025;Gruszki;11 510,00 zł;4 949,30 zł
29.01.2025;Marchew;7 825,00 zł;4 460,30 zł
7.04.2025;Gruszki;5 887,00 zł;4 591,90 zł
2.10.2025;Marchew;8 135,00 zł;4 718,30 zł
11.01.2025;Jabłka;5 976,00 zł;2 868,50 zł
19.10.2025;Pomidory;6 380,00 zł;2 296,80 zł
23.03.2025;Jabłka;2 313,00 zł;1 272,20 zł
26.12.2025;Pomarańcze;10 061,00 zł;3 018,30 zł
15.11.2025;Marchew;7 331,00 zł;4 032,10 zł
7.12.2025;Ziemniaki;7 215,00 zł;2 308,80 zł
6.07.2025;Gruszki;8 726,00 zł;3 141,40 zł
16.05.2025;Pomarańcze;7 310,00 zł;3 435,70 zł
22.03.2025;Marchew;2 195,00 zł;1 163,40 zł
2.11.2025;Jabłka;9 306,00 zł;3 536,30 zł
31.08.2025;Pomarańcze;10 700,00 zł;3 531,00 zł
5.07.2025;Pomidory;7 888,00 zł;3 707,40 zł
19.10.2025;Jabłka;4 154,00 zł;2 077,00 zł
7.01.2025;Marchew;5 224,00 zł;3 447,80 zł
11.07.2025;Marchew;10 159,00 zł;3 047,70 zł
30.05.2025;Pomarańcze;10 600,00 zł;4 770,00 zł
17.10.2025;Banany;11 284,00 zł;5 303,50 zł
17.12.2025;Banany;11 778,00 zł;6 477,90 zł
29.07.2025;Jabłka;6 074,00 zł;4 434,00 zł
24.11.2025;Banany;5 441,00 zł;1 904,40 zł
1.10.2025;Jabłka;3 926,00 zł;1 806,00 zł
13.02.2025;Marchew;6 367,00 zł;3 056,20 zł
5.08.2025;Pomarańcze;6 683,00 zł;2 405,90 zł
23.11.2025;Jabłka;10 613,00 zł;5 624,90 zł
9.02.2025;Pomidory;10 423,00 zł;4 898,80 zł
15.09.2025;Gruszki;3 756,00 zł;1 427,30 zł
19.07.2025;Pomarańcze;2 634,00 zł;1 027,30 zł
22.05.2025;Jabłka;10 117,00 zł;7 081,90 zł
17.03.2025;Ziemniaki;11 204,00 zł;7 170,60 zł
25.04.2025;Pomidory;8 866,00 zł;2 748,50 zł
9.08.2025;Jabłka;1 909,00 zł;782,70 zł
21.09.2025;Ziemniaki;5 709,00 zł;3 596,70 zł
20.09.2025;Pomarańcze;7 977,00 zł;4 307,60 zł
25.03.2025;Pomidory;1 183,00 zł;674,30 zł
22.06.2025;Marchew;8 655,00 zł;4 327,50 zł
5.08.2025;Jabłka;1 154,00 zł;703,90 zł
12.06.2025;Ziemniaki;6 883,00 zł;4 198,60 zł
18.07.2025;Pomarańcze;2 588,00 zł;802,30 zł
27.10.2025;Gruszki;8 566,00 zł;2 741,10 zł
22.11.2025;Pomidory;4 921,00 zł;3 838,40 zł
20.06.2025;Ziemniaki;11 436,00 zł;8 348,30 zł
9.10.2025;Jabłka;9 629,00 zł;6 547,70 zł
24.06.2025;Gruszki;1 090,00 zł;872,00 zł
23.03.2025;Jabłka;8 391,00 zł;5 705,90 zł
30.08.2025;Banany;11 380,00 zł;5 576,20 zł
23.03.2025;Banany;4 480,00 zł;2 419,20 zł
15.04.2025;Jabłka;528,00 zł;390,70 zł
30.07.2025;Ziemniaki;4 103,00 zł;1 559,10 zł
15.04.2025;Pomarańcze;3 862,00 zł;2 626,20 zł
27.10.2025;Banany;5 293,00 zł;3 599,20 zł
26.07.2025;Ziemniaki;11 257,00 zł;6 754,20 zł
21.05.2025;Pomidory;10 718,00 zł;4 715,90 zł
29.04.2025;Pomarańcze;4 586,00 zł;3 577,10 zł
27.09.2025;Marchew;1 061,00 zł;848,80 zł
26.04.2025;Pomidory;3 619,00 zł;1 700,90 zł
20.09.2025;Gruszki;3 924,00 zł;3 100,00 zł
28.11.2025;Gruszki;11 872,00 zł;5 105,00 zł
14.11.2025;Banany;4 505,00 zł;2 207,50 zł
31.08.2025;Banany;6 299,00 zł;2 078,70 zł
8.01.2025;Gruszki;9 712,00 zł;4 856,00 zł
28.05.2025;Marchew;2 438,00 zł;1 145,90 zł
2.04.2025;Gruszki;2 756,00 zł;1 874,10 zł
29.06.2025;Gruszki;7 022,00 zł;3 089,70 zł
4.04.2025;Pomidory;8 379,00 zł;4 105,70 zł
19.02.2025;Ziemniaki;6 205,00 zł;2 544,10 zł
23.12.2025;Pomidory;514,00 zł;246,70 zł
5.08.2025;Banany;11 864,00 zł;5 457,40 zł
15.07.2025;Banany;6 841,00 zł;3 557,30 zł
30.12.2025;Marchew;8 088,00 zł;3 154,30 zł
14.01.2025;Pomidory;4 163,00 zł;1 873,40 zł
2.11.2025;Marchew;2 899,00 zł;2 319,20 zł
14.11.2025;Pomidory;10 268,00 zł;6 160,80 zł
16.10.2025;Pomarańcze;2 235,00 zł;1 363,40 zł
25.04.2025;Gruszki;5 423,00 zł;2 386,10 zł
1.07.2025;Marchew;11 671,00 zł;5 018,50 zł
6.08.2025;Ziemniaki;3 343,00 zł;1 738,40 zł
14.05.2025;Marchew;8 390,00 zł;5 117,90 zł
22.01.2025;Pomidory;8 504,00 zł;4 507,10 zł
20.05.2025;Jabłka;3 197,00 zł;2 397,80 zł
6.10.2025;Gruszki;8 322,00 zł;6 158,30 zł
1.03.2025;Ziemniaki;8 882,00 zł;6 839,10 zł
13.07.2025;Gruszki;7 369,00 zł;2 579,20 zł
14.08.2025;Ziemniaki;5 895,00 zł;3 065,40 zł
20.12.2025;Jabłka;4 769,00 zł;1 955,30 zł
6.04.2025;Marchew;11 452,00 zł;5 726,00 zł
15.05.2025;Gruszki;2 861,00 zł;1 316,10 zł
16.11.2025;Ziemniaki;4 487,00 zł;3 006,30 zł
29.12.2025;Jabłka;784,00 zł;548,80 zł
10.02.2025;Marchew;9 955,00 zł;7 466,30 zł
25.07.2025;Pomidory;11 762,00 zł;7 410,10 zł
27.03.2025;Gruszki;6 816,00 zł;5 248,30 zł
3.07.2025;Marchew;5 609,00 zł;4 206,80 zł
23.11.2025;Jabłka;9 697,00 zł;7 563,70 zł
4.11.2025;Pomarańcze;6 657,00 zł;1 997,10 zł
15.03.2025;Banany;551,00 zł;292,00 zł
4.03.2025;Banany;10 107,00 zł;7 883,50 zł
16.02.2025;Ziemniaki;10 190,00 zł;5 910,20 zł
12.07.2025;Gruszki;11 314,00 zł;6 562,10 zł
3.12.2025;Pomarańcze;7 743,00 zł;4 800,70 zł
15.03.2025;Marchew;3 767,00 zł;1 280,80 zł
12.07.2025;Jabłka;10 358,00 zł;7 250,60 zł
19.07.2025;Gruszki;7 788,00 zł;3 504,60 zł
1.12.2025;Gruszki;9 500,00 zł;5 320,00 zł
30.08.2025;Ziemniaki;3 210,00 zł;1 155,60 zł
20.08.2025;Ziemniaki;9 115,00 zł;7 200,90 zł
20.09.2025;Ziemniaki;2 848,00 zł;1 822,70 zł
23.05.2025;Banany;8 988,00 zł;3 055,90 zł
11.03.2025;Pomarańcze;5 350,00 zł;2 621,50 zł
29.03.2025;Ziemniaki;8 523,00 zł;5 540,00 zł
1.01.2025;Pomarańcze;11 089,00 zł;6 542,50 zł
23.04.2025;Ziemniaki;2 856,00 zł;885,40 zł
7.01.2025;Ziemniaki;9 739,00 zł;3 798,20 zł
6.07.2025;Marchew;11 515,00 zł;4 836,30 zł
28.08.2025;Pomarańcze;4 953,00 zł;2 922,30 zł
27.02.2025;Pomidory;11 267,00 zł;4 844,80 zł
30.07.2025;Marchew;6 814,00 zł;4 837,90 zł
26.10.2025;Ziemniaki;3 429,00 zł;1 714,50 zł
20.12.2025;Marchew;7 177,00 zł;5 167,40 zł
11.06.2025;Ziemniaki;5 883,00 zł;1 941,40 zł
7.07.2025;Jabłka;3 375,00 zł;1 923,80 zł
19.11.2025;Jabłka;5 377,00 zł;3 548,80 zł
2.05.2025;Gruszki;8 486,00 zł;6 364,50 zł
11.06.2025;Ziemniaki;6 991,00 zł;3 076,00 zł
3.06.2025;Ziemniaki;5 387,00 zł;2 316,40 zł
27.08.2025;Jabłka;8 588,00 zł;4 895,20 zł
3.05.2025;Marchew;6 943,00 zł;3 124,40 zł
14.11.2025;Pomidory;1 086,00 zł;836,20 zł
6.06.2025;Banany;9 051,00 zł;2 805,80 zł
21.08.2025;Jabłka;8 206,00 zł;3 610,60 zł
28.05.2025;Gruszki;2 432,00 zł;1 532,20 zł
18.12.2025;Banany;1 639,00 zł;655,60 zł
13.09.2025;Gruszki;4 537,00 zł;3 266,60 zł
23.09.2025;Gruszki;9 534,00 zł;6 197,10 zł
21.03.2025;Banany;6 111,00 zł;4 522,10 zł
25.04.2025;Marchew;9 054,00 zł;6 881,00 zł
10.04.2025;Pomarańcze;1 082,00 zł;681,70 zł
4.03.2025;Jabłka;1 428,00 zł;1 113,80 zł
21.10.2025;Banany;11 722,00 zł;5 861,00 zł
12.11.2025;Marchew;4 832,00 zł;1 497,90 zł
28.06.2025;Pomidory;7 915,00 zł;4 353,30 zł
18.02.2025;Gruszki;7 454,00 zł;2 310,70 zł
1.01.2025;Gruszki;6 120,00 zł;4 528,80 zł
8.08.2025;Pomarańcze;1 927,00 zł;1 156,20 zł
11.09.2025;Banany;1 767,00 zł;883,50 zł
30.05.2025;Marchew;7 133,00 zł;5 207,10 zł
6.11.2025;Marchew;9 553,00 zł;4 298,90 zł
17.05.2025;Pomarańcze;5 245,00 zł;2 675,00 zł
18.12.2025;Ziemniaki;9 292,00 zł;5 482,30 zł
31.05.2025;Marchew;6 080,00 zł;3 648,00 zł
23.11.2025;Gruszki;8 226,00 zł;4 688,80 zł
10.11.2025;Pomarańcze;4 674,00 zł;1 495,70 zł
19.07.2025;Pomarańcze;5 979,00 zł;3 946,10 zł
24.10.2025;Banany;8 005,00 zł;2 481,60 zł
6.06.2025;Pomidory;5 383,00 zł;2 153,20 zł
5.04.2025;Pomarańcze;3 623,00 zł;2 862,20 zł
28.02.2025;Pomidory;11 456,00 zł;5 384,30 zł
22.05.2025;Pomidory;1 403,00 zł;799,70 zł
20.10.2025;Banany;6 882,00 zł;4 610,90 zł
18.12.2025;Pomidory;7 746,00 zł;3 563,20 zł
15.06.2025;Jabłka;9 904,00 zł;5 546,20 zł
7.12.2025;Gruszki;5 351,00 zł;3 264,10 zł
5.06.2025;Pomarańcze;1 370,00 zł;657,60 zł
25.09.2025;Pomarańcze;9 521,00 zł;5 046,10 zł
27.07.2025;Gruszki;938,00 zł;515,90 zł
20.11.2025;Pomarańcze;3 182,00 zł;1 177,30 zł
24.07.2025;Pomarańcze;11 717,00 zł;3 632,30 zł
30.04.2025;Gruszki;1 057,00 zł;581,40 zł
23.05.2025;Ziemniaki;3 939,00 zł;2 757,30 zł
31.01.2025;Jabłka;5 293,00 zł;3 546,30 zł
1.09.2025;Ziemniaki;3 923,00 zł;1 333,80 zł
13.08.2025;Jabłka;11 565,00 zł;6 013,80 zł
28.04.2025;Marchew;5 243,00 zł;3 460,40 zł
6.03.2025;Gruszki;808,00 zł;355,50 zł
9.06.2025;Marchew;4 162,00 zł;1 456,70 zł
24.08.2025;Pomidory;720,00 zł;439,20 zł
8.03.2025;Marchew;1 279,00 zł;498,80 zł
20.01.2025;Banany;1 023,00 zł;685,40 zł
11.09.2025;Pomarańcze;4 409,00 zł;3 527,20 zł
10.04.2025;Gruszki;10 016,00 zł;3 405,40 zł
2.08.2025;Banany;1 496,00 zł;658,20 zł
9.03.2025;Ziemniaki;3 370,00 zł;1 516,50 zł
3.05.2025;Pomarańcze;11 010,00 zł;5 394,90 zł
10.08.2025;Marchew;748,00 zł;598,40 zł
6.06.2025;Ziemniaki;10 746,00 zł;6 447,60 zł
29.11.2025;Banany;1 844,00 zł;1 364,60 zł
21.01.2025;Marchew;3 276,00 zł;1 769,00 zł
11.10.2025;Marchew;2 193,00 zł;745,60 zł
5.12.2025;Gruszki;8 316,00 zł;3 659,00 zł
21.05.2025;Gruszki;3 460,00 zł;2 214,40 zł
1.10.2025;Ziemniaki;10 239,00 zł;7 576,90 zł
15.10.2025;Banany;7 833,00 zł;2 898,20 zł
13.03.2025;Pomidory;1 883,00 zł;1 336,90 zł
3.07.2025;Pomarańcze;3 393,00 zł;1 628,60 zł
6.10.2025;Banany;7 379,00 zł;4 796,40 zł
22.05.2025;Gruszki;9 297,00 zł;6 693,80 zł
18.05.2025;Ziemniaki;10 778,00 zł;4 957,90 zł
31.03.2025;Ziemniaki;7 439,00 zł;5 132,90 zł
7.10.2025;Banany;4 824,00 zł;2 074,30 zł
26.05.2025;Pomarańcze;10 322,00 zł;7 844,70 zł
14.07.2025;Jabłka;2 049,00 zł;860,60 zł
24.12.2025;Ziemniaki;7 284,00 zł;4 880,30 zł
